,customer_age,customer_sex,customer_number_of_dependents,customer_education,customer_civil_status,customer_salary_range,customer_relationship_length,customer_available_credit_limit,credit_card_classification,total_products,period_inactive,contacts_in_last_year,credit_card_debt_balance,remaining_credit_limit,transaction_amount_ratio,total_transaction_amount,total_transaction_count,transaction_count_ratio,average_utilization,account_status,customer_available_credit_limit_below_1450,total_products_0_5,total_products_6_10,total_products_more_than_10,period_inactive_0_3,credit_card_debt_balance_0,transaction_amount_ratio_0_05,transaction_amount_ratio_05_1,transaction_amount_ratio_1_2,transaction_amount_ratio_more_than_2,total_transaction_count_0_25,total_transaction_count_26_50,total_transaction_count_51_100,total_transaction_count_more_than_100,transaction_count_ratio_0_05,transaction_count_ratio_05_1,transaction_count_ratio_1_2,transaction_count_ratio_more_than_2,average_utilization_0_02,average_utilization_02_06,average_utilization_more_than_06
3675,53.0,,3,Unknown,Married,40-60K,39,8.487764380725425,Blue,3,2,2,1912,7.987184748233473,0.606,9.613736674915236,104,0.763,0.394,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
5806,41.0,F,1,Uneducated,Married,40-60K,36,7.711996507047669,Blue,3,4,1,1688,6.304448802421981,0.631,8.440959885416648,79,0.795,0.755,open,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2560,64.0,F,1,Uneducated,Married,40-60K,52,8.51699317141357,Blue,6,2,2,2299,7.90100705199242,0.716,7.3783837129967145,48,0.5,0.46,open,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4523,56.0,M,2,Unknown,Married,60-80K,41,8.68050180902826,Blue,3,2,2,659,8.561784074744113,0.65,7.084226422097916,26,0.3,0.112,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
5429,54.0,F,3,High School,Married,below 40K,38,7.804659297056102,Blue,2,2,4,1012,7.272398392570047,0.46,7.7823903355874595,29,0.318,0.413,closed,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
181,48.0,F,3,High School,Married,40-60K,38,7.67368812926773,Blue,3,2,2,0,7.67368812926773,0.763,8.434680769841773,86,0.72,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4252,57.0,M,3,College,Single,60-80K,36,9.244741798693514,Blue,6,3,2,0,9.244741798693514,0.826,8.130353547431238,63,0.8,0.0,open,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8268,,F,4,Uneducated,Single,below 40K,30,7.851271997109883,Blue,4,1,0,1605,6.871091294610546,0.574,7.081708586105575,46,0.643,0.625,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6451,60.0,M,0,Unknown,Married,,54,7.922623574217286,Blue,4,1,0,2501,5.552959584921617,0.505,7.408530566894626,34,0.7,0.906,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
7315,39.0,F,2,Uneducated,Single,below 40K,36,7.271217139609844,Blue,4,3,1,576,6.759603237958279,0.849,7.8504931808711405,48,0.6,0.4,closed,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
7409,50.0,F,3,High School,Married,below 40K,33,7.668561108015897,Blue,3,3,4,0,7.668561108015897,0.765,7.977625098784593,50,0.316,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
5745,32.0,F,0,Unknown,Married,below 40K,36,7.271217139609844,Blue,5,3,3,0,7.271217139609844,0.569,9.755451473708725,37,0.321,0.0,closed,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
10059,61.0,F,0,Graduate,Married,below 40K,51,7.718685495198466,Blue,4,2,1,1041,7.097548850614793,0.678,7.199678345691172,28,0.867,0.463,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
9552,43.0,,2,High School,Married,Unknown,36,7.893198869544609,Blue,2,3,3,1694,6.892641641172089,0.603,8.442469645220301,85,0.809,0.632,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
7838,42.0,M,5,Uneducated,Married,40-60K,34,9.566685261452934,Blue,5,3,2,1519,9.454227284428292,0.256,7.059617628291383,35,0.522,0.106,open,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3656,48.0,F,2,College,Married,below 40K,41,8.62155320674048,Blue,2,2,2,2517,8.017307507688582,0.767,8.851377097519439,85,0.545,0.454,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
8256,48.0,F,4,Graduate,Married,below 40K,21,7.5652752818989315,Blue,4,6,0,0,7.5652752818989315,0.815,8.52377150677636,87,0.582,0.0,open,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6013,38.0,M,2,Graduate,Single,,36,10.449178263628198,Blue,5,2,1,1229,10.412922209355978,0.427,7.493873886783559,35,0.296,0.036,closed,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8136,55.0,F,1,Unknown,Married,below 40K,36,7.271217139609844,Blue,4,1,3,361,6.982213189900147,0.963,6.745236349484363,22,0.692,0.251,closed,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
8099,44.0,M,3,College,Unknown,60-80K,33,9.646528652727188,Blue,6,3,2,1187,9.566685261452934,0.93,8.40827078419205,81,0.841,0.077,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3337,,M,1,Graduate,Married,40-60K,53,7.965545573129992,Blue,6,6,2,2362,6.249975242259483,0.89,7.187657164114956,26,0.444,0.82,open,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
182,39.0,M,0,Graduate,Single,80-120K,32,10.449178263628198,Gold,3,1,4,1793,10.395833473555248,0.545,8.35608503102148,82,0.783,0.052,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3131,43.0,F,3,Graduate,Single,below 40K,36,8.933796043934858,Blue,1,3,3,1834,8.656955133791396,0.818,8.472823243680297,65,0.667,0.242,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
7432,,M,2,Unknown,Married,80-120K,46,9.845381631129095,Blue,2,3,0,1740,9.748644966730458,1.727,7.323830566202317,21,2.0,0.092,open,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
3235,53.0,F,1,High School,Married,below 40K,48,7.618742377670413,Blue,5,3,3,1716,5.768320995793772,0.69,8.333510708982942,75,0.744,0.843,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
7512,42.0,M,5,Uneducated,Married,80-120K,37,10.039459714059342,Blue,6,2,2,1528,9.970445020661009,0.414,7.2399325913204695,35,0.522,0.067,open,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
7038,36.0,F,3,High School,Single,below 40K,31,7.975564658495202,Blue,4,2,3,2085,6.714170529909472,1.035,,80,0.86,0.717,open,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
8912,,F,4,Graduate,Unknown,below 40K,34,7.8160138391590275,Blue,5,4,2,1890,6.380122536899765,0.652,8.322151070212902,66,0.737,0.762,open,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
8291,50.0,M,2,Doctorate,Married,120K and more,45,10.449178263628198,Silver,6,3,3,0,10.449178263628198,0.771,7.8528278122817445,55,0.719,0.0,closed,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1814,36.0,M,2,College,Unknown,80-120K,22,10.449178263628198,Blue,2,2,3,1652,10.400133112728284,0.854,7.1569563646156364,39,1.294,0.048,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7203,33.0,F,1,Graduate,Single,40-60K,18,8.02059914989697,Blue,2,2,3,2054,6.8966943316227125,0.735,8.483222671845084,85,0.667,0.675,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6529,45.0,M,2,Graduate,Married,80-120K,36,8.033009498596668,Blue,1,4,1,2517,6.335054251498059,0.572,8.370315995555478,72,0.714,0.817,open,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
250,50.0,M,2,Unknown,Single,,36,8.996404301412886,Blue,3,1,1,0,8.996404301412886,0.528,8.377241230988792,66,0.535,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
9865,49.0,F,3,Unknown,Single,,42,8.542665987389269,Blue,4,3,4,1654,8.153349757998892,0.618,8.068402958569699,61,0.848,0.322,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
7688,42.0,M,4,Graduate,Single,60-80K,36,7.910957382845589,Blue,5,1,0,834,7.545918151209323,0.568,7.165493475060845,26,0.444,0.306,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2194,51.0,M,4,Graduate,Married,40-60K,46,9.697508347391498,Silver,3,5,2,1170,9.622913491543725,0.95,8.198089248956116,62,0.676,0.072,open,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4970,45.0,M,3,Graduate,Unknown,,34,7.700747794511798,Blue,6,6,3,759,7.280008252884188,0.892,7.9211727215870145,53,0.559,0.343,open,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
4301,44.0,F,2,High School,Married,below 40K,32,7.818027938530729,Blue,4,2,3,1489,6.903747257584598,0.779,8.215276958936633,77,0.833,0.599,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
801,33.0,M,1,Graduate,Single,80-120K,20,9.488426550754516,Blue,5,3,2,925,9.415808631610384,0.766,7.758760544157663,51,1.318,0.07,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
7719,46.0,F,3,Graduate,Married,,39,7.271217139609844,Blue,3,3,4,0,7.271217139609844,0.646,,62,0.55,0.0,open,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4305,50.0,F,4,Unknown,Married,Unknown,36,10.37835433744785,Silver,6,1,2,1791,10.321045908331676,0.906,7.351799869057777,39,1.167,0.056,open,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
844,39.0,F,2,Graduate,Married,40-60K,29,8.508152446764088,Blue,3,5,2,1157,8.242229891372231,0.896,7.508787170634276,38,0.727,0.234,open,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3631,53.0,F,1,Graduate,Single,below 40K,46,7.725771441587952,Blue,6,4,4,0,7.725771441587952,0.565,8.198089248956116,66,0.65,0.0,open,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
7285,39.0,,2,Graduate,Married,80-120K,21,8.0959035329611,Blue,5,3,3,1272,7.605392364814935,0.799,7.603897968521881,34,0.545,0.388,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1372,44.0,F,3,Graduate,Married,below 40K,36,7.791522819150732,Blue,6,5,3,1223,7.087573705557973,0.718,8.507950610049305,82,0.783,0.505,open,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
47,52.0,,2,Graduate,Married,Unknown,36,8.683554728631462,Blue,5,3,1,2248,8.204398418149381,0.728,8.304494897963567,80,0.86,0.381,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
6434,47.0,F,3,Graduate,Married,below 40K,36,9.550875771331766,Silver,24,3,1,1381,9.447465720810811,1.039,8.461469042643875,54,0.742,0.098,closed,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4048,37.0,F,3,High School,Married,Unknown,30,9.197660318818809,Blue,3,3,3,0,9.197660318818809,0.491,7.802209316247118,47,0.567,0.0,closed,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3065,52.0,F,4,High School,Single,Unknown,47,8.918516400357067,Blue,6,2,3,2338,8.543055850941965,0.441,7.10002716662926,33,0.32,0.313,open,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5464,46.0,F,3,High School,Married,40-60K,36,8.135346948906706,Blue,3,2,3,2372,6.947937068614969,0.7,8.522976436171964,86,0.792,0.695,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5224,51.0,M,2,High School,Married,80-120K,40,9.00810178134187,Blue,4,3,2,794,8.905851181208021,0.665,8.502485562543963,70,0.944,0.097,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8019,53.0,M,1,Graduate,Married,80-120K,47,7.8399193600125825,Blue,3,3,1,1859,6.523562306149512,0.768,8.40737832540903,80,0.702,0.732,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
154,32.0,M,3,College,Unknown,80-120K,36,9.642901705746048,Blue,3,5,2,0,9.642901705746048,0.589,8.292298107063221,73,0.659,0.0,open,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
951,65.0,F,0,Graduate,Married,below 40K,53,8.333510708982942,Blue,5,3,5,2491,7.4205789054108005,0.41,7.0925737159746784,30,0.579,0.599,open,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1143,38.0,F,3,Uneducated,Single,40-60K,30,7.79770203551669,Blue,3,2,3,2432,1.0986122886681098,0.12,7.286191714702382,32,0.103,0.999,closed,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3370,55.0,M,2,Uneducated,Single,60-80K,36,9.772239265926174,Blue,2,1,1,1337,9.692951689261001,0.734,9.564091044397669,96,0.6,0.076,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6916,63.0,M,1,Uneducated,Married,80-120K,36,10.1093221647277,Blue,5,2,3,1955,10.026412899373426,1.174,7.465082736399547,28,1.0,0.08,open,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
8498,44.0,F,1,Uneducated,Married,below 40K,36,7.577121930876679,Blue,3,2,4,1762,5.25227342804663,0.743,8.431635303054591,91,0.655,0.902,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
7746,45.0,F,2,Post-Graduate,Single,below 40K,37,8.01829613851552,Blue,3,3,1,2517,6.251903883165888,0.882,7.866722285136729,42,0.615,0.829,closed,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
29,,F,4,Uneducated,Single,,21,10.449178263628198,Silver,3,1,2,907,10.422549167226833,0.572,7.739794458408701,55,0.719,0.026,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
69,61.0,F,1,Uneducated,Married,below 40K,36,8.83331693749932,Blue,3,2,4,2489,8.382518288089635,0.65,7.388327859577107,26,1.0,0.363,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6144,60.0,F,1,Uneducated,Divorced,below 40K,49,7.274479558773871,Blue,5,2,2,0,7.274479558773871,0.875,8.449556542700426,59,0.735,0.0,open,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4102,42.0,M,2,Graduate,Married,60-80K,35,7.664346632098617,Blue,6,1,2,1288,6.736966958001855,0.797,,81,0.841,0.604,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
9433,43.0,M,2,Post-Graduate,Single,60-80K,36,9.758808541166685,Blue,2,3,3,0,9.758808541166685,0.4,8.733110697638708,65,0.806,0.0,closed,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9052,38.0,M,1,College,Married,below 40K,25,8.62317351495347,Blue,6,3,3,658,8.497194544909547,0.627,7.491645473605133,37,0.947,0.118,open,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
8819,48.0,M,2,Post-Graduate,Married,40-60K,36,9.171287644712482,Blue,4,3,2,2035,8.93353229607628,1.004,8.353968130313271,76,0.854,0.212,open,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2349,48.0,F,2,Graduate,Single,below 40K,38,9.091669442258505,Blue,2,1,2,1901,8.850804195756417,0.808,9.650528916142733,110,0.692,0.214,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2344,43.0,F,4,Graduate,Single,40-60K,24,8.775703886567738,Blue,6,1,1,1686,8.47407690034261,0.699,8.252446090246952,65,0.667,0.26,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
5821,45.0,F,3,Uneducated,Married,,40,7.980023592310645,Blue,4,1,3,1212,7.444248649496705,0.662,8.267448958304849,70,0.591,0.415,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1158,40.0,M,3,Graduate,Single,40-60K,30,7.8567067930958405,Blue,6,3,3,2235,5.8522024797744745,0.508,8.411832675758411,83,0.509,0.865,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5654,45.0,M,2,Graduate,Single,60-80K,36,8.131824785007195,Blue,1,1,2,0,8.131824785007195,0.898,6.612041034833092,18,1.0,0.0,closed,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
9920,53.0,M,1,Unknown,Married,40-60K,48,7.8328075165248645,Blue,4,1,3,1704,6.706862336602747,0.988,8.454679286026995,73,0.698,0.676,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4883,51.0,M,0,Unknown,Married,60-80K,43,8.241966560231802,Blue,4,1,2,1202,7.861341795599989,0.695,8.340694647925071,65,3.785,0.317,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3412,38.0,M,1,Uneducated,Single,40-60K,36,8.637462023807181,Blue,2,3,2,1558,8.314097335405807,0.614,9.718843300372528,109,0.946,0.276,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
5482,58.0,M,2,Uneducated,Single,80-120K,46,9.23853902633486,Blue,1,3,1,0,9.23853902633486,0.908,9.011767474596178,59,0.903,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4392,40.0,F,4,High School,Married,40-60K,28,9.349580439067687,Blue,4,1,3,1160,9.24319470884713,0.463,8.117610746466228,86,0.593,0.101,open,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4669,56.0,M,2,High School,Unknown,80-120K,36,8.461891875631148,Blue,1,1,1,831,8.268731832117737,0.96,9.612600349135398,118,0.788,0.176,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4071,48.0,,4,Unknown,Single,Unknown,37,8.250358951477294,Blue,1,2,1,836,8.0040315078527,0.731,8.369388996647842,85,0.545,0.218,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
8564,45.0,M,4,Graduate,Married,40-60K,36,8.321664807135,Blue,5,3,4,0,8.321664807135,0.777,7.989221408815276,54,1.25,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
4308,50.0,M,2,Post-Graduate,Married,80-120K,42,9.19755903761145,Blue,6,1,1,1276,9.059168584174444,0.791,8.43663368355782,82,0.745,0.129,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5024,41.0,M,4,High School,Married,60-80K,36,8.98882050177807,Blue,4,2,2,2025,8.69751274553952,0.789,7.300472814267799,45,0.452,0.253,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
6706,61.0,F,0,Graduate,Married,Unknown,36,7.618251097876695,Blue,36,2,3,1883,5.0238805208462765,0.955,8.4767877767812,85,0.604,0.925,open,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
634,59.0,F,1,College,Single,,36,8.348537825386098,Blue,2,3,3,1305,7.978996370854115,0.852,7.049254841255837,31,0.824,0.309,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4293,47.0,F,5,High School,Married,below 40K,36,7.298445101508147,Blue,30,3,1,792,6.530877627725885,0.873,8.3243363327069,67,0.489,0.536,open,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
5966,37.0,M,3,Graduate,Unknown,40-60K,31,9.048291920021784,Blue,6,1,2,1956,8.786914938491025,0.963,7.53955882930103,51,0.417,0.23,open,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
10079,52.0,F,2,High School,Married,40-60K,44,8.653645314551737,Blue,3,3,1,0,8.653645314551737,0.685,8.46611040118692,85,0.932,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2161,39.0,F,2,Graduate,Married,below 40K,32,8.636574948436317,Blue,4,2,4,2057,8.182279739259018,1.399,7.974188669286011,63,0.969,0.365,open,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
7322,41.0,M,3,Graduate,Married,120K and more,36,8.66681936537205,Blue,2,2,1,1143,8.447628728030327,0.785,8.987196820661973,96,0.412,0.197,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7947,30.0,F,0,College,Married,below 40K,19,8.339023005744759,Blue,4,2,3,1254,7.982757702011113,0.549,9.61573881119536,110,0.719,0.3,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
6275,37.0,F,3,High School,Single,below 40K,25,7.732807530422021,Blue,3,2,4,0,7.732807530422021,0.741,7.919719760924575,68,0.659,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3982,59.0,,1,Unknown,Single,40-60K,51,8.244859395911256,Blue,3,4,3,713,8.037543185118697,0.787,8.485702524324866,88,0.63,0.187,open,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4162,40.0,M,5,Post-Graduate,Single,60-80K,30,7.413970290190444,Blue,3,2,2,0,7.413970290190444,0.585,8.252706676567644,66,0.692,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
9714,44.0,M,4,Graduate,Married,,38,8.603737792816423,Blue,5,2,3,2091,8.119993827725105,0.813,7.205635176410364,30,0.5,0.384,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
6922,44.0,M,3,Graduate,Divorced,60-80K,34,10.449178263628198,Silver,2,3,3,1652,10.400133112728284,0.865,9.041921720351219,90,0.579,0.048,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8933,44.0,M,1,Uneducated,Married,40-60K,34,9.3031929889908,Blue,5,2,3,0,9.3031929889908,0.792,11.212914368149038,75,0.786,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1005,55.0,M,3,Unknown,Single,60-80K,36,9.037295651962438,Blue,3,2,2,979,8.913550280493675,1.029,6.897704943128636,22,0.375,0.116,closed,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3541,49.0,F,4,Unknown,Divorced,below 40K,45,7.471363088187097,Blue,3,3,3,1307,6.1092475827643655,0.769,8.465899897028686,72,0.756,0.744,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
9186,46.0,M,4,Post-Graduate,Married,60-80K,42,9.361687124470707,Blue,6,2,1,0,9.361687124470707,0.52,10.345895139566009,74,0.574,0.0,open,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
7422,27.0,,0,Graduate,Single,40-60K,16,8.064007347096661,Blue,4,1,2,1118,7.630461261783627,0.643,7.605890001053122,31,0.55,0.352,open,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6455,54.0,F,4,College,Single,below 40K,46,8.334711621820917,Blue,3,2,1,989,8.063692634269517,0.967,8.430327258394575,70,1.258,0.237,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
9715,45.0,,3,Graduate,Single,120K and more,31,8.170185652879642,Blue,5,2,2,0,8.170185652879642,0.536,8.287276755814599,66,0.784,0.0,open,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8523,,F,3,Unknown,Single,40-60K,38,8.522379718103538,Blue,3,3,3,0,8.522379718103538,0.564,7.519692404116539,37,0.609,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
7082,44.0,M,4,High School,Single,60-80K,29,10.449178263628198,Gold,1,2,1,1930,10.3916380272629,0.615,9.431722372670732,97,0.764,0.056,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
9143,45.0,F,4,Unknown,Married,below 40K,39,8.134760782418645,Blue,3,2,2,1472,7.569927655242652,0.585,7.653494909661253,55,0.618,0.432,closed,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
260,52.0,,2,High School,Single,80-120K,46,10.155684924241076,Blue,2,3,3,1168,10.109240764646255,0.718,8.951828676824181,94,0.469,0.045,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
9947,41.0,F,5,Unknown,Married,40-60K,30,7.370230641807081,Blue,5,2,3,0,7.370230641807081,0.634,7.848153086199526,61,0.649,0.0,closed,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2206,36.0,F,2,Graduate,Married,below 40K,23,7.418180822726788,Blue,4,2,2,813,6.748759547491679,0.813,7.871692664323645,60,0.818,0.488,closed,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3577,42.0,F,4,High School,Married,below 40K,35,8.4069317971587,Blue,4,2,2,1700,7.9294865233142895,0.655,8.263332667439967,76,1.235,0.38,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
8808,37.0,F,4,High School,Single,,18,7.601402334583733,Blue,4,1,2,1366,6.453624998892692,0.86,8.431635303054591,66,0.571,0.683,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4574,55.0,M,2,Graduate,Married,below 40K,46,9.679531170964893,Gold,3,5,3,0,9.679531170964893,0.82,9.671114035843228,117,0.56,0.0,open,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
9000,46.0,M,2,Graduate,Unknown,120K and more,39,10.449178263628198,Silver,2,2,3,1381,10.408345404522327,0.949,9.595330626894961,114,0.966,0.04,open,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4035,40.0,,5,Unknown,Married,80-120K,33,12.646402840964418,Blue,4,2,4,1501,10.404717282628672,0.813,8.122074375362217,64,0.641,0.043,open,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8246,,F,3,Graduate,Married,below 40K,36,7.850103545175582,Blue,5,3,3,1079,7.304515946460155,0.554,7.757906208351747,36,0.5,0.42,closed,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
